,product,scenario_id,nudge_id,event_id,event_id_description,variable,nudge_title,nudge_description
67,agentOffering,offering,nudge_4967,EVT_15240,"출퇴근 패턴 혹은 규칙적인 행동을 보이고, 에이닷에서 미세먼지를 검색한 이력이 있으며, 네이버 날씨, 케이웨더 등 날씨 관련 어플이나 웹페이지 경험이 있고, 야외에 나가기 전 날씨 정보가 필요한 고객","{""titleTextPolite"":""나가기 전 확인<br>미세먼지 수치가 나쁘니<br>오늘은 마스크를 꼭 챙겨요"",""contents"":""{{CARD_FINE_DUST}}"",""description"":""출퇴근 패턴 혹은 규칙적인 행동을 보이고, 에이닷에서 미세먼지를 검색한 이력이 있으며, 네이버 날씨, 케이웨더 등 날씨 관련 어플이나 웹페이지 경험이 있고, 야외에 나가기 전 날씨 정보가 필요한 고객""}",weather_40,#미세먼지 나쁨 #직장인 #오전
68,agentOffering,offering,nudge_4989,EVT_15275,"특정한 행동 패턴이 없고, 에이닷에서 비가 오는지 검색한 이력이 있으며, 네이버 날씨, 케이웨더 등 날씨 관련 어플이나 웹페이지 경험이 있고, 야외에 나가기 전 날씨 정보가 필요한 고객","{""titleTextPolite"":""오늘은 비 소식이 있어요<br>밖에 나갈 때<br>우산 챙기세요"",""contents"":""{{CARD_HOURLY_WEATHER}}"",""description"":""특정한 행동 패턴이 없고, 에이닷에서 비가 오는지 검색한 이력이 있으며, 네이버 날씨, 케이웨더 등 날씨 관련 어플이나 웹페이지 경험이 있고, 야외에 나가기 전 날씨 정보가 필요한 고객""}",weather_21,#비오는 날 #기타
69,agentOffering,offering,nudge_5064,EVT_15326,"T 멤버십 사용자이고, 에이닷에서 T 멤버십 혜택을 이용하며, 티월드 모바일 APP, WEB, 혹은 티월드 온라인 경험이 있는 고객","{""titleTextPolite"":""열대야부터 폭염까지<br>요즘같이 더운 날엔<br>아이스크림이 최고예요"",""description"":""T 멤버십 사용자이고, 에이닷에서 T 멤버십 혜택을 이용하며, 티월드 모바일 APP, WEB, 혹은 티월드 온라인 경험이 있는 고객""}",tmembership_Day13,TdayDay13 #배스킨라빈스
70,agentOffering,offering,nudge_4975,EVT_15252,"등하교 패턴 혹은 규칙적인 행동을 보이고, 에이닷에서 눈이 오는지 검색한 이력이 있으며, 네이버 날씨, 케이웨더 등 날씨 관련 어플이나 웹페이지 경험이 있고, 야외에 나가기 전 날씨 정보가 필요한 고객","{""titleTextPolite"":""학교 가기 전 체크<br>오늘 눈 올 예정입니다"",""contents"":""{{CARD_HOURLY_WEATHER}}"",""description"":""등하교 패턴 혹은 규칙적인 행동을 보이고, 에이닷에서 눈이 오는지 검색한 이력이 있으며, 네이버 날씨, 케이웨더 등 날씨 관련 어플이나 웹페이지 경험이 있고, 야외에 나가기 전 날씨 정보가 필요한 고객""}",weather_10,#눈오는 날 #초/중/고등학생 #등교길
71,agentOffering,offering,nudge_4934,EVT_15127,"출퇴근 패턴 혹은 규칙적인 행동을 보이며, tmap, 카카오T, UT(우티), 카카오맵 등 지도 관련 어플을 이용하고, tmap에서 교통 편의 관련 검색을 사용했으며, navigation/경로 정보가 필요한 고객","{""titleTextPolite"":""오늘도 회사 가는 날?<br>월요일 출근길은<br>혼잡하니 일찍 출발해요"",""contents"":""{{CARD_TMAP_OFFICE}}"",""description"":""출퇴근 패턴 혹은 규칙적인 행동을 보이며, tmap, 카카오T, UT(우티), 카카오맵 등 지도 관련 어플을 이용하고, tmap에서 교통 편의 관련 검색을 사용했으며, navigation/경로 정보가 필요한 고객""}",mobility_7,#모빌리티#모빌리티 패턴#회사#14세이상#월요일
72,agentOffering,offering,nudge_4970,EVT_15243,"출퇴근 패턴 혹은 규칙적인 행동을 보이고, 에이닷에서 눈이 오는지 검색한 이력이 있으며, 네이버 날씨, 케이웨더 등 날씨 관련 어플이나 웹페이지 경험이 있고, 야외에 나가기 전 날씨 정보가 필요한 고객","{""titleTextPolite"":""출근 전에 체크<br>오늘 눈 올 예정입니다"",""contents"":""{{CARD_HOURLY_WEATHER}}"",""description"":""출퇴근 패턴 혹은 규칙적인 행동을 보이고, 에이닷에서 눈이 오는지 검색한 이력이 있으며, 네이버 날씨, 케이웨더 등 날씨 관련 어플이나 웹페이지 경험이 있고, 야외에 나가기 전 날씨 정보가 필요한 고객""}",weather_4,#눈오는 날 #직장인 #출근 전
73,agentOffering,offering,nudge_5044,EVT_15183,"FLO, 멜론, 스포티파이 등 음악 관련 어플이나 웹페이지 경험이 있고, 음악, 공연, 노래와 관련된 전화내역이 있으며, tmap에서 해당 관련 시설을 찾은 적이 있고, tdeal에서 스피커, 턴테이블 등 음향 기기에 관심이 있으며, 에이닷에서 뮤직 기능을 사용한 적 있고, 선호하는 아티스트가 있는 고객","{""titleTextPolite"":""이건 꼭 들어봐야 해요<br>관심 있을 만한<br>아티스트를 모아봤어요"",""contents"":""{{CARD_ARTIST_MIX}}"",""description"":""FLO, 멜론, 스포티파이 등 음악 관련 어플이나 웹페이지 경험이 있고, 음악, 공연, 노래와 관련된 전화내역이 있으며, tmap에서 해당 관련 시설을 찾은 적이 있고, tdeal에서 스피커, 턴테이블 등 음향 기기에 관심이 있으며, 에이닷에서 뮤직 기능을 사용한 적 있고, 선호하는 아티스트가 있는 고객""}",music_1,#아티스트 믹스 추천#평일#저녁
74,agentOffering,offering,nudge_4985,EVT_15269,"에이닷에서 눈이 오는지 검색한 이력이 있으며, 네이버 날씨, 케이웨더 등 날씨 관련 어플이나 웹페이지 경험이 있고, 야외에 나가기 전 날씨 정보가 필요한 고객","{""titleTextPolite"":""오늘은 눈 오는 날<br>실내에서 따뜻하게<br>지내는 것도 좋아요"",""contents"":""{{CARD_HOURLY_WEATHER}}"",""description"":""에이닷에서 눈이 오는지 검색한 이력이 있으며, 네이버 날씨, 케이웨더 등 날씨 관련 어플이나 웹페이지 경험이 있고, 야외에 나가기 전 날씨 정보가 필요한 고객""}",weather_16,"#눈오는 날 #직장인, 학생 #주말"
75,agentOffering,offering,nudge_4950,EVT_15217,"여행지에 있고, 에이닷에서 음식점/카페 검색 이력이 있으며, 음식점/카페 관련 웹 검색을 했고, 에이닷 혼잡도 기록이 있으며, 근처 음식점/카페가 궁금할 것 같은 고객","{""titleTextPolite"":""디저트와 커피로<br>발렌타인 데이를<br>달콤하게 채워요"",""contents"":""{{CARD_RECOMMEND_RESTAURANT_04}}"",""description"":""여행지에 있고, 에이닷에서 음식점/카페 검색 이력이 있으며, 음식점/카페 관련 웹 검색을 했고, 에이닷 혼잡도 기록이 있으며, 근처 음식점/카페가 궁금할 것 같은 고객""}",restaurant_4,#음식점추천 #주말 #카페
76,agentOffering,offering,nudge_5046,EVT_15185,"FLO, 멜론, 스포티파이 등 음악 관련 어플이나 웹페이지 경험이 있고, 음악, 공연, 노래와 관련된 전화 내역이 있으며, tmap에서 해당 관련 시설을 찾은 적이 있고, tdeal에서 스피커, 턴테이블 등 음향 기기에 관심이 있으며, 에이닷에서 뮤직 기능을 사용해 본 고객","{""titleTextPolite"":""{{ADOT_USER_NAME+을/를}} 위한 추천!<br>지금 시간에 딱인<br>노래들을 골라봤어요!"",""contents"":""{{CARD_HOURLY_RECOMMEND_MUSIC}}"",""description"":""FLO, 멜론, 스포티파이 등 음악 관련 어플이나 웹페이지 경험이 있고, 음악, 공연, 노래와 관련된 전화 내역이 있으며, tmap에서 해당 관련 시설을 찾은 적이 있고, tdeal에서 스피커, 턴테이블 등 음향 기기에 관심이 있으며, 에이닷에서 뮤직 기능을 사용해 본 고객""}",music_74,#뮤직#시간대별추천음악
77,agentOffering,offering,nudge_5022,EVT_15164,"네이버 스포츠, 스포티비 나우, KBL, NBA Mania 등 스포츠 관련 어플이나 웹페이지 경험이 있고, 스포윈 라이브스코어, 벳맨 등 스포츠 결과 및 분석 관련 어플이나 웹페이지 경험이 있으며, tdeal에서 농구 관련 제품에 관심이 있고, 에이닷에 프로농구 응원팀을 보유했으며, 에이닷 미디어에서 프로농구 관련 영상을 시청한 고객","{""titleTextPolite"":""호쾌한 덩크, 화려한 패스<br>NBA 최신 영상을 만나보세요"",""contents"":""{{CARD_CHANNEL_YOUTUBE_LIST_운영_21}}"",""description"":""네이버 스포츠, 스포티비 나우, KBL, NBA Mania 등 스포츠 관련 어플이나 웹페이지 경험이 있고, 스포윈 라이브스코어, 벳맨 등 스포츠 결과 및 분석 관련 어플이나 웹페이지 경험이 있으며, tdeal에서 농구 관련 제품에 관심이 있고, 에이닷에 프로농구 응원팀을 보유했으며, 에이닷 미디어에서 프로농구 관련 영상을 시청한 고객""}",video_21,#유튜브#NBA채널#모든연령대남성#프로농구선호여성
78,agentOffering,offering,nudge_4947,EVT_15136,"현재 위치 주변에 가볼 만한 곳을 찾고 있고, 에이닷 혼잡도 검색 이력이 있으며, tmap에서 여행/레저 관련 장소를 검색했고, 낚시, 골프, 승마 등 아웃도어 스포츠/레저 전화 이력이 있는 고객","{""titleTextPolite"":""현재 위치 주변<br>가볼 만한 곳<br>추천해요"",""contents"":""{{CARD_CURRENT_PLACE_CONGESTION}}"",""description"":""현재 위치 주변에 가볼 만한 곳을 찾고 있고, 에이닷 혼잡도 검색 이력이 있으며, tmap에서 여행/레저 관련 장소를 검색했고, 낚시, 골프, 승마 등 아웃도어 스포츠/레저 전화 이력이 있는 고객""}",congestion_2,#장소혼잡도 #내 위치 주변 #INFO
79,agentOffering,offering,nudge_5004,EVT_15283,"KBS 콩, SBS 고릴라, 팟빵 등 라디오 관련 어플이나 웹페이지 경험이 있고, 에이닷 라디오에 즐겨찾기를 등록했으며, 라디오를 자주 듣고, 에이닷에서 라디오를 청취한 이력이 있는 고객","{""titleTextPolite"":""해가 지면 생각나는<br>감성 넘치는 라디오<br>오늘도 들어볼까요?"",""contents"":""{{CARD_FAVORITE_RADIO}}"",""description"":""KBS 콩, SBS 고릴라, 팟빵 등 라디오 관련 어플이나 웹페이지 경험이 있고, 에이닷 라디오에 즐겨찾기를 등록했으며, 라디오를 자주 듣고, 에이닷에서 라디오를 청취한 이력이 있는 고객""}",radio_1,#라디오 #즐겨찾기
80,agentOffering,offering,nudge_5012,EVT_15158,"CGV, 롯데시네마, 메가박스 등 영화 예매 어플이나 웹페이지 경험이 있으며, 에이닷 미디어에서 장르 값(로맨스, 액션 등)이 설정된 영상과 드라마 등을 시청한 적이 있는 고객","{""titleTextPolite"":""새로운 감정들이 몰려온다<br>픽사의 인사이드 아웃2<br>오늘 개봉했어요"",""contents"":""{{CARD_KEYWORD_YOUTUBE_운영_2}}"",""description"":""CGV, 롯데시네마, 메가박스 등 영화 예매 어플이나 웹페이지 경험이 있으며, 에이닷 미디어에서 장르 값(로맨스, 액션 등)이 설정된 영상과 드라마 등을 시청한 적이 있는 고객""}",issue_2_영화,#시의성#영화#인사이드아웃2#12~21시
81,agentOffering,offering,nudge_4935,EVT_15128,"출퇴근 패턴 혹은 규칙적인 행동을 보이며, tmap, 카카오T, UT(우티), 카카오맵 등 지도 관련 어플을 이용하고, tmap에서 교통 편의 관련 검색을 사용했으며, navigation/경로 정보가 필요한 고객","{""titleTextPolite"":""오늘도 회사 가는 날이에요?<br>최적의 경로를 이용해<br>편안하게 운전하세요"",""contents"":""{{CARD_TMAP_OFFICE}}"",""description"":""출퇴근 패턴 혹은 규칙적인 행동을 보이며, tmap, 카카오T, UT(우티), 카카오맵 등 지도 관련 어플을 이용하고, tmap에서 교통 편의 관련 검색을 사용했으며, navigation/경로 정보가 필요한 고객""}",mobility_10,#모빌리티#모빌리티 패턴#회사#14세이상#화~일요일
82,agentOffering,offering,nudge_5033,EVT_15175,"에이닷 수면 분석을 사용하며, 지난밤 수면 분석을 받았고, 삼성 헬스, 인바디 같은 건강 관련 어플이나 웹페이지 경험이 있으며, tdeal의 수면 제품에 관심이 많은 고객","{""titleTextPolite"":""깊은 수면 부족했던 어젯밤<br>오늘은 깊게 잠들 수 있게<br>요가로 릴랙스해 봐요"",""contents"":""{{CARD_KEYWORD_YOUTUBE_LIST_운영_11}}"",""description"":""에이닷 수면 분석을 사용하며, 지난밤 수면 분석을 받았고, 삼성 헬스, 인바디 같은 건강 관련 어플이나 웹페이지 경험이 있으며, tdeal의 수면 제품에 관심이 많은 고객""}",sleep_12,"#sleep #깊은 수면 부족 #요가, 명상 콘텐츠 추천"
83,agentOffering,offering,nudge_5039,EVT_15305,tdeal 추천 상품이 있는 고객,"{""titleTextPolite"":""{{ADOT_USER_NAME}} 님에게 맞는<br>T deal 맞춤 상품을<br>준비해 봤어요"",""contents"":""{{CARD_TDEAL_RECOMMEND_PRODUCT}}"",""description"":""tdeal 추천 상품이 있는 고객""}",tdeal_1,#tdeal #now
84,agentOffering,offering,nudge_5052,EVT_15314,"T 멤버십 사용자이고, 에이닷에서 T 멤버십 혜택을 이용하며, 티월드 모바일 APP, WEB, 혹은 티월드 온라인 경험이 있는 고객","{""titleTextPolite"":""점심 메뉴가 고민일 때<br>가성비 좋은 햄버거 세트로<br>간편하게 해결해 봐요"",""description"":""T 멤버십 사용자이고, 에이닷에서 T 멤버십 혜택을 이용하며, 티월드 모바일 APP, WEB, 혹은 티월드 온라인 경험이 있는 고객""}",tmembership_Week12,TdayWeek12 #롯데리아
85,agentOffering,offering,nudge_4957,EVT_15226,"네이버 날씨, 케이웨더 등 날씨 관련 어플이나 웹페이지 경험이 있고, 한 주의 날씨가 궁금하며, 주의보/경보가 발효된 지역의 고객","{""titleTextPolite"":""우산 꼭 챙기세요<br>{{SEVERE_WEATHER}}{{SEVERE_WEATHER_STRESS_CODE}} 발효 중"",""contents"":""{{CARD_TODAY_WEATHER}}"",""description"":""네이버 날씨, 케이웨더 등 날씨 관련 어플이나 웹페이지 경험이 있고, 한 주의 날씨가 궁금하며, 주의보/경보가 발효된 지역의 고객""}",weather_26,#날씨#호우주의보/경보
86,agentOffering,offering,nudge_4969,EVT_15242,"출퇴근 패턴 혹은 규칙적인 행동을 보이고, 에이닷에서 비가 오는지 검색한 이력이 있으며, 네이버 날씨, 케이웨더 등 날씨 관련 어플이나 웹페이지 경험이 있고, 야외에 나가기 전 날씨 정보가 필요한 고객","{""titleTextPolite"":""오늘은 비 소식이 있어요<br>우산 꼭 챙겨 나가요"",""contents"":""{{CARD_HOURLY_WEATHER}}"",""description"":""출퇴근 패턴 혹은 규칙적인 행동을 보이고, 에이닷에서 비가 오는지 검색한 이력이 있으며, 네이버 날씨, 케이웨더 등 날씨 관련 어플이나 웹페이지 경험이 있고, 야외에 나가기 전 날씨 정보가 필요한 고객""}",weather_41,#비오는 날 #직장인 #오전
87,agentOffering,offering,nudge_4954,EVT_15219,"여행지에 있고, 에이닷에서 음식점/카페 검색 이력이 있으며, 음식점/카페 관련 웹 검색을 했고, 에이닷 혼잡도 기록이 있으며, 근처 음식점/카페가 궁금할 것 같은 고객","{""titleTextPolite"":""점심 식사 후 힐링 시간<br>당신의 기분을 높여줄<br>카페 찾아왔어요"",""contents"":""{{CARD_RECOMMEND_RESTAURANT_02}}"",""description"":""여행지에 있고, 에이닷에서 음식점/카페 검색 이력이 있으며, 음식점/카페 관련 웹 검색을 했고, 에이닷 혼잡도 기록이 있으며, 근처 음식점/카페가 궁금할 것 같은 고객""}",restaurant_2,#직장인#평일#카페추천
88,agentOffering,offering,nudge_5010,EVT_15293,"CGV, 롯데시네마, 메가박스 등 영화 예매 어플이나 웹페이지 경험이 있으며, 영화 관련 통화내역이 있고, tmap에서 영화 관련 장소를 검색했으며, 에이닷 미디어에서 장르 값(로맨스, 액션 등)이 설정된 영상을 시청한 적이 있는 고객","{""titleTextPolite"":""위클리 무비 업데이트<br>이번 주말에는 재미있는<br>영화 한 편 어때요?"",""contents"":""{{CARD_WEEKLY_MOVIE}}"",""description"":""CGV, 롯데시네마, 메가박스 등 영화 예매 어플이나 웹페이지 경험이 있으며, 영화 관련 통화내역이 있고, tmap에서 영화 관련 장소를 검색했으며, 에이닷 미디어에서 장르 값(로맨스, 액션 등)이 설정된 영상을 시청한 적이 있는 고객""}",atv_1,"#atv#위클리무비#금요일,주말"
89,agentOffering,offering,nudge_5051,EVT_15313,"T 멤버십 사용자이고, 에이닷에서 T 멤버십 혜택을 이용하며, 티월드 모바일 APP, WEB, 혹은 티월드 온라인 경험이 있는 고객","{""titleTextPolite"":""5월은 가정의 달<br>가족들과 함께<br>영화관 나들이는 어때요?"",""description"":""T 멤버십 사용자이고, 에이닷에서 T 멤버십 혜택을 이용하며, 티월드 모바일 APP, WEB, 혹은 티월드 온라인 경험이 있는 고객""}",tmembership_Week11,TdayWeek11 #CGV
90,agentOffering,offering,nudge_4954,EVT_15218,"여행지에 있고, 에이닷에서 음식점/카페 검색 이력이 있으며, 음식점/카페 관련 웹 검색을 했고, 에이닷 혼잡도 기록이 있으며, 근처 음식점/카페가 궁금할 것 같은 고객","{""titleTextPolite"":""점심 식사 후 힐링 시간<br>당신의 기분을 높여줄<br>카페 찾아왔어요"",""description"":""여행지에 있고, 에이닷에서 음식점/카페 검색 이력이 있으며, 음식점/카페 관련 웹 검색을 했고, 에이닷 혼잡도 기록이 있으며, 근처 음식점/카페가 궁금할 것 같은 고객""}",restaurant_2,#직장인#평일#카페추천
91,agentOffering,offering,nudge_4999,EVT_15151,"평소보다 통화량이 많았고, 에이닷에서 통화 요약에 가입해 해당 기능을 사용했으며, 통화 요약이 생성된 고객","{""titleTextPolite"":""오늘은 통화가 많았어요<br>어떤 통화들이 있었는지<br>한번 확인해 보세요!"",""contents"":""{{CARD_LOTS_OF_CALLBRIEF_BANNER}}"",""description"":""평소보다 통화량이 많았고, 에이닷에서 통화 요약에 가입해 해당 기능을 사용했으며, 통화 요약이 생성된 고객""}",briefing_5,#Info #통화요약 #통화가 많은 날
92,agentOffering,offering,nudge_4983,EVT_15266,"에이닷에서 미세먼지를 검색한 이력이 있으며, 네이버 날씨, 케이웨더 등 날씨 관련 어플이나 웹페이지 경험이 있고, 야외에 나가기 전 날씨 정보가 필요한 고객","{""titleTextPolite"":""미세먼지 나쁨이에요<br>되도록 실내에서<br>편히 보내세요"",""contents"":""{{CARD_FINE_DUST}}"",""description"":""에이닷에서 미세먼지를 검색한 이력이 있으며, 네이버 날씨, 케이웨더 등 날씨 관련 어플이나 웹페이지 경험이 있고, 야외에 나가기 전 날씨 정보가 필요한 고객""}",weather_13,"#미세먼지 나쁨 #직장인, 학생 #주말"
93,agentOffering,offering,nudge_4990,EVT_15276,"특정한 행동 패턴이 없고, 에이닷에서 눈이 오는지 검색한 이력이 있으며, 네이버 날씨, 케이웨더 등 날씨 관련 어플이나 웹페이지 경험이 있고, 야외에 나가기 전 날씨 정보가 필요한 고객","{""titleTextPolite"":""오늘은 눈이 올 거예요<br>옷 따뜻하게 입고 나가요"",""contents"":""{{CARD_HOURLY_WEATHER}}"",""description"":""특정한 행동 패턴이 없고, 에이닷에서 눈이 오는지 검색한 이력이 있으며, 네이버 날씨, 케이웨더 등 날씨 관련 어플이나 웹페이지 경험이 있고, 야외에 나가기 전 날씨 정보가 필요한 고객""}",weather_22,#눈오는 날 #기타
94,agentOffering,offering,nudge_5069,EVT_15331,"T 멤버십 사용자이고, 에이닷에서 T 멤버십 혜택을 이용하며, 티월드 모바일 APP, WEB, 혹은 티월드 온라인 경험이 있는 고객","{""titleTextPolite"":""오늘 저녁 메뉴는 정했나요?<br>아직도 고민하고 있다면<br>토핑 가득한 피자 어때요?"",""description"":""T 멤버십 사용자이고, 에이닷에서 T 멤버십 혜택을 이용하며, 티월드 모바일 APP, WEB, 혹은 티월드 온라인 경험이 있는 고객""}",tmembership_Day32,TdayDay32#도미노피자
95,agentOffering,offering,nudge_4951,EVT_15138,"여행지에 있고, 에이닷에서 음식점/카페 검색 이력이 있으며, 음식점/카페 관련 웹 검색을 했고, 에이닷 혼잡도 기록이 있으며, 근처 음식점/카페가 궁금할 것 같은 고객","{""titleTextPolite"":""주말 저녁 꿀맛 보장<br>주변의 다양한 음식점을<br>골라서 추천해 줄게요"",""contents"":""{{CARD_RECOMMEND_RESTAURANT_08}}"",""description"":""여행지에 있고, 에이닷에서 음식점/카페 검색 이력이 있으며, 음식점/카페 관련 웹 검색을 했고, 에이닷 혼잡도 기록이 있으며, 근처 음식점/카페가 궁금할 것 같은 고객""}",restaurant_8,#음식점추천 #주말 #저녁
96,agentOffering,offering,nudge_5014,EVT_15299,"에이닷 내에서 뉴스 관련 청취 및 시청 이력이 있고, 네이버 뉴스, 연합뉴스, 조선일보 등 뉴스 관련 어플과 웹페이지 경험이 있는 고객","{""titleTextPolite"":""4년에 한 번 돌아오는<br>2월의 29번째 날<br>오늘은 윤년일이에요!"",""contents"":""{{CARD_ISSUE_CALENDAR}}"",""description"":""에이닷 내에서 뉴스 관련 청취 및 시청 이력이 있고, 네이버 뉴스, 연합뉴스, 조선일보 등 뉴스 관련 어플과 웹페이지 경험이 있는 고객""}",issue_4_사회,#시의성#사회#제22대 국회 임기 시작#10시~20시
97,agentOffering,offering,nudge_4949,EVT_15137,"여행지에 있고, 에이닷에서 음식점/카페 검색 이력이 있으며, 음식점/카페 관련 웹 검색을 했고, 에이닷 혼잡도 기록이 있으며, 근처 음식점/카페가 궁금할 것 같은 고객","{""titleTextPolite"":""오늘 점심은 뭐 먹을까요?<br>현재 위치 주변 음식점을<br>골라서 찾아봤어요"",""contents"":""{{CARD_RECOMMEND_RESTAURANT_03}}"",""description"":""여행지에 있고, 에이닷에서 음식점/카페 검색 이력이 있으며, 음식점/카페 관련 웹 검색을 했고, 에이닷 혼잡도 기록이 있으며, 근처 음식점/카페가 궁금할 것 같은 고객""}",restaurant_3,#음식점추천 #주말 #점심
98,agentOffering,offering,nudge_4953,EVT_15140,"여행지에 있고, 에이닷에서 음식점/카페 검색 이력이 있으며, 음식점/카페 관련 웹 검색을 했고, 에이닷 혼잡도 기록이 있으며, 근처 음식점/카페가 궁금할 것 같은 고객","{""titleTextPolite"":""배고픔이 느껴져요<br>주변에서 음식점을<br>찾아보는 건 어때요?"",""contents"":""{{CARD_RECOMMEND_RESTAURANT_07}}"",""description"":""여행지에 있고, 에이닷에서 음식점/카페 검색 이력이 있으며, 음식점/카페 관련 웹 검색을 했고, 에이닷 혼잡도 기록이 있으며, 근처 음식점/카페가 궁금할 것 같은 고객""}",restaurant_7,#음식점추천 #일반인 #저녁
99,agentOffering,offering,nudge_5002,EVT_15154,"KBS 콩, SBS 고릴라, 팟빵 등 라디오 관련 어플이나 웹페이지 경험이 있고, 에이닷 라디오에 선호 채널이 있으며, 라디오를 자주 듣고, 에이닷에서 라디오를 청취한 이력이 있는 고객","{""titleTextPolite"":""라디오 들으러 왔어요?<br>{{ADOT_USER_NAME+이/가}} 좋아하는<br>이 채널 추천해요"",""contents"":""{{CARD_RADIO_17}}"",""description"":""KBS 콩, SBS 고릴라, 팟빵 등 라디오 관련 어플이나 웹페이지 경험이 있고, 에이닷 라디오에 선호 채널이 있으며, 라디오를 자주 듣고, 에이닷에서 라디오를 청취한 이력이 있는 고객""}",radio_19,#라디오#라디오 선호 Entity 보유
100,agentOffering,offering,nudge_4938,EVT_15131,"출퇴근 패턴 혹은 규칙적인 행동을 보이며, tmap, 카카오T, UT(우티), 카카오맵 등 지도 관련 어플을 이용하고, tmap에서 교통 편의 관련 검색을 사용했으며, navigation/경로 정보가 필요하고, tmap, 패턴, 여행지 위치 확인 등으로 행동 로그를 유추하여 야외에 나가기 전 날씨 정보가 필요한 고객","{""titleTextPolite"":""오늘은 비가 와요<br>혹시 차로 이동한다면<br>좀 더 일찍 출발하세요"",""contents"":""{{CARD_TMAP_GENERAL}}"",""description"":""출퇴근 패턴 혹은 규칙적인 행동을 보이며, tmap, 카카오T, UT(우티), 카카오맵 등 지도 관련 어플을 이용하고, tmap에서 교통 편의 관련 검색을 사용했으며, navigation/경로 정보가 필요하고, tmap, 패턴, 여행지 위치 확인 등으로 행동 로그를 유추하여 야외에 나가기 전 날씨 정보가 필요한 고객""}",mobility_3,#모빌리티#모빌리티 패턴 #비오는 날#14세이상
101,agentOffering,offering,nudge_4958,EVT_15228,"네이버 날씨, 케이웨더 등 날씨 관련 어플이나 웹페이지 경험이 있고, 한 주의 날씨가 궁금하며, 주의보/경보가 발효된 지역의 고객","{""titleTextPolite"":""눈이 쏟아지는 날<br>{{SEVERE_WEATHER}}{{SEVERE_WEATHER_STRESS_CODE}} 발효 중"",""contents"":""{{CARD_TODAY_WEATHER}}"",""description"":""네이버 날씨, 케이웨더 등 날씨 관련 어플이나 웹페이지 경험이 있고, 한 주의 날씨가 궁금하며, 주의보/경보가 발효된 지역의 고객""}",weather_27,#날씨#대설주의보/경보
