,product,scenario_id,nudge_id,event_id,event_id_description,variable,nudge_title,nudge_description
102,agentOffering,offering,nudge_4980,EVT_15261,"현재 방학인 학생이고, 에이닷에서 눈이 오는지 검색한 이력이 있으며, 네이버 날씨, 케이웨더 등 날씨 관련 어플이나 웹페이지 경험이 있고, 야외에 나가기 전 날씨 정보가 필요한 고객","{""titleTextPolite"":""오늘은 눈이 올 거예요<br>따뜻하게 입고 나가세요"",""contents"":""{{CARD_HOURLY_WEATHER}}"",""description"":""현재 방학인 학생이고, 에이닷에서 눈이 오는지 검색한 이력이 있으며, 네이버 날씨, 케이웨더 등 날씨 관련 어플이나 웹페이지 경험이 있고, 야외에 나가기 전 날씨 정보가 필요한 고객""}",weather_37,#눈오는 날 #초/중/고등학생 #방학기간
103,agentOffering,offering,nudge_4995,EVT_15148,"업비트, 삼성증권, 한국투자증권 등 주식 관련 어플이나 웹페이지 경험이 있고, 에이닷 증권에 등록한 관심 종목의 현재가가 궁금한 고객","{""titleTextPolite"":""점심시간<br>내 관심 종목 현재가를<br>확인해 보세요"",""contents"":""{{CARD_STOCK_CURRENT_PRICE}}"",""description"":""업비트, 삼성증권, 한국투자증권 등 주식 관련 어플이나 웹페이지 경험이 있고, 에이닷 증권에 등록한 관심 종목의 현재가가 궁금한 고객""}",stock_5,#증권#관심종목 현재가 #관심종목 보유자 #주중#점심시간
104,agentOffering,offering,nudge_5029,EVT_15171,"동물 관련 통화내역이 있고, tmap에서 동물 관련 시설을 찾은 적이 있으며, tdeal에서 반려동물 관련 제품에 관심이 있는 고객","{""titleTextPolite"":""미워할 수 없는<br>동물들의 이야기를<br>함께 들여다볼까요?"",""contents"":""{{CARD_CHANNEL_YOUTUBE_LIST_운영_28}}"",""description"":""동물 관련 통화내역이 있고, tmap에서 동물 관련 시설을 찾은 적이 있으며, tdeal에서 반려동물 관련 제품에 관심이 있는 고객""}",video_28,#유튜브채널 #애니멀봐 #foryou
105,agentOffering,offering,nudge_4963,EVT_15237,"네이버 날씨, 케이웨더 등 날씨 관련 어플이나 웹페이지 경험이 있고, 한 주의 날씨가 궁금할 것 같은 고객","{""titleTextPolite"":""일요일 저녁<br>다음 주 주간 날씨 보고<br>한 주를 준비해요"",""contents"":""{{CARD_WEEKLY_WEATHER}}"",""description"":""네이버 날씨, 케이웨더 등 날씨 관련 어플이나 웹페이지 경험이 있고, 한 주의 날씨가 궁금할 것 같은 고객""}",weather_32,#주간날씨 #월요일 오전 #일요일 저녁
106,agentOffering,offering,nudge_5066,EVT_15328,"T 멤버십 사용자이고, 에이닷에서 T 멤버십 혜택을 이용하며, 티월드 모바일 APP, WEB, 혹은 티월드 온라인 경험이 있는 고객","{""titleTextPolite"":""휴일에 영화 한 편 어때요?<br>영화 정보 확인하고<br>T day 혜택으로 즐겨봐요"",""description"":""T 멤버십 사용자이고, 에이닷에서 T 멤버십 혜택을 이용하며, 티월드 모바일 APP, WEB, 혹은 티월드 온라인 경험이 있는 고객""}",tmembership_Day22,TdayDay22 #메가박스
107,agentOffering,offering,nudge_4948,EVT_15207,"여행지에 있고, 에이닷에서 음식점/카페 검색 이력이 있으며, 음식점/카페 관련 웹 검색을 했고, 에이닷 혼잡도 기록이 있으며, 근처 음식점/카페가 궁금할 것 같은 고객","{""titleTextPolite"":""식사 시간이 다가왔어요<br>주변 음식점을<br>찾아볼까요?"",""contents"":""{{CARD_RECOMMEND_RESTAURANT_01}}"",""description"":""여행지에 있고, 에이닷에서 음식점/카페 검색 이력이 있으며, 음식점/카페 관련 웹 검색을 했고, 에이닷 혼잡도 기록이 있으며, 근처 음식점/카페가 궁금할 것 같은 고객""}",restaurant_1,#맛집추천 #직장인
108,agentOffering,offering,nudge_4991,EVT_15144,"특정한 행동 패턴이 없고, 에이닷에서 날씨를 검색한 이력이 있으며, 네이버 날씨, 케이웨더 등 날씨 관련 어플이나 웹페이지 경험이 있고, 야외에 나가기 전 날씨 정보가 필요한 고객","{""titleTextPolite"":""날씨 맑고 미세먼지 괜찮아!<br>즐거운 하루 시작!"",""contents"":""{{CARD_TODAY_WEATHER}}"",""description"":""특정한 행동 패턴이 없고, 에이닷에서 날씨를 검색한 이력이 있으며, 네이버 날씨, 케이웨더 등 날씨 관련 어플이나 웹페이지 경험이 있고, 야외에 나가기 전 날씨 정보가 필요한 고객""}",weather_23,"#직장인,학생이외#5시~11시#평일#미세먼지좋음#맑음"
109,agentOffering,offering,nudge_5041,EVT_15309,"FLO, 멜론, 스포티파이 등 음악 관련 어플이나 웹페이지 경험이 있고, 음악, 공연, 노래와 관련된 전화 내역이 있으며, tmap에서 해당 관련 시설을 찾은 적이 있고, tdeal에서 스피커, 턴테이블 등 음향 기기에 관심이 있으며, 에이닷에서 뮤직 기능을 사용한 적 있고, 선호하는 음악 스타일이 있는 고객","{""titleTextPolite"":""2024 대학수학능력시험<br>수험생 여러분을<br>응원합니다"",""contents"":""{{CARD_RECOMMEND_GENRE_MUSIC_21}}"",""description"":""FLO, 멜론, 스포티파이 등 음악 관련 어플이나 웹페이지 경험이 있고, 음악, 공연, 노래와 관련된 전화 내역이 있으며, tmap에서 해당 관련 시설을 찾은 적이 있고, tdeal에서 스피커, 턴테이블 등 음향 기기에 관심이 있으며, 에이닷에서 뮤직 기능을 사용한 적 있고, 선호하는 음악 스타일이 있는 고객""}",music_21,#선호 장르 기반 음악 추천
110,agentOffering,offering,nudge_4940,EVT_15133,"모빌리티 패턴 혹은 규칙적인 행동을 보이며, tmap, 카카오T, UT(우티), 카카오맵 등 지도 관련 어플을 이용하고, tmap에서 교통 편의 관련 검색을 사용했으며, navigation/경로 정보가 필요한 고객","{""titleTextPolite"":""곧 이동할 시간이죠?<br>언제나 안전 운전하기<br>잊지 마세요"",""contents"":""{{CARD_TMAP_NOT_HOME_OFFICE}}"",""description"":""모빌리티 패턴 혹은 규칙적인 행동을 보이며, tmap, 카카오T, UT(우티), 카카오맵 등 지도 관련 어플을 이용하고, tmap에서 교통 편의 관련 검색을 사용했으며, navigation/경로 정보가 필요한 고객""}",mobility_1,#모빌리티#모빌리티 패턴 #기타#14세이상#18시이전
111,agentOffering,offering,nudge_4945,EVT_15203,"에버랜드, 롯데월드 등 테마파크 관련 통화내역 및 tmap 기록이 있으며, 롯데백화점, 신세계백화점 등 백화점 관련 통화내역 및 tmap 기록이 있고, 이마트, 롯데마트 등 대형마트 관련 통화내역 및 tmap 기록이 있으며, 주말에 자주 방문하는 장소의 혼잡도가 궁금하고, 에이닷에 혼잡도 검색 기록이 있는 고객","{""titleTextPolite"":""오늘 하루 자주 방문하는<br>장소의 혼잡도를 알려줄게요<br>체크하고 방문하기"",""contents"":""{{CARD_FAVORITE_PLACE_CONGESTION_SUNDAY}}"",""description"":""에버랜드, 롯데월드 등 테마파크 관련 통화내역 및 tmap 기록이 있으며, 롯데백화점, 신세계백화점 등 백화점 관련 통화내역 및 tmap 기록이 있고, 이마트, 롯데마트 등 대형마트 관련 통화내역 및 tmap 기록이 있으며, 주말에 자주 방문하는 장소의 혼잡도가 궁금하고, 에이닷에 혼잡도 검색 기록이 있는 고객""}",congestion_6,#자주 방문하는 장소 #장소 혼잡도 #일요일 당일 #INFO
112,agentOffering,offering,nudge_5034,EVT_15176,"에이닷 수면 분석을 사용하며, 지난밤 수면 분석을 받았고, 삼성 헬스, 인바디 같은 건강 관련 어플이나 웹페이지 경험이 있으며, tdeal의 수면 제품에 관심이 많은 고객","{""titleTextPolite"":""어젯밤에는 자주 깼어요<br>요가로 피로를 풀고<br>깊은 수면을 경험하세요!"",""contents"":""{{CARD_KEYWORD_YOUTUBE_LIST_운영_11}}"",""description"":""에이닷 수면 분석을 사용하며, 지난밤 수면 분석을 받았고, 삼성 헬스, 인바디 같은 건강 관련 어플이나 웹페이지 경험이 있으며, tdeal의 수면 제품에 관심이 많은 고객""}",sleep_13,"#sleep #자주 깸 #요가, 명상 콘텐츠 추천"
113,agentOffering,offering,nudge_5056,EVT_15318,"T 멤버십 사용자이고, 에이닷에서 T 멤버십 혜택을 이용하며, 티월드 모바일 APP, WEB, 혹은 티월드 온라인 경험이 있는 고객","{""titleTextPolite"":""올해가 가기 전에<br>마음 따뜻해지는<br>영화 한 편 어때요?"",""description"":""T 멤버십 사용자이고, 에이닷에서 T 멤버십 혜택을 이용하며, 티월드 모바일 APP, WEB, 혹은 티월드 온라인 경험이 있는 고객""}",tmembership_Week16,TdayWeek16
114,agentOffering,offering,nudge_5061,EVT_15323,"T 멤버십 사용자이고, 에이닷에서 T 멤버십 혜택을 이용하며, 티월드 모바일 APP, WEB, 혹은 티월드 온라인 경험이 있는 고객","{""titleTextPolite"":""test"",""description"":""T 멤버십 사용자이고, 에이닷에서 T 멤버십 혜택을 이용하며, 티월드 모바일 APP, WEB, 혹은 티월드 온라인 경험이 있는 고객""}",tmembership_Week25,TdayWeek25 #배민 #처갓집
115,agentOffering,offering,nudge_4965,EVT_15143,"tmap에서 세차, 자동차용품 관련 장소를 검색했고, 세차, 자동차용품 관련 전화 기록이 있으며, tdeal, 11번가 등에서 세차, 자동차용품 관련 검색을 했고, 자동차에 관심이 많은 고객","{""titleTextPolite"":""주말 세차 지수 나쁨<br>다음으로 미루세요"",""contents"":""{{CARD_CARWASH_INDEX}}"",""description"":""tmap에서 세차, 자동차용품 관련 장소를 검색했고, 세차, 자동차용품 관련 전화 기록이 있으며, tdeal, 11번가 등에서 세차, 자동차용품 관련 검색을 했고, 자동차에 관심이 많은 고객""}",weather_45,#날씨#세차지수 낮음#30대이상#주말#오전
116,agentOffering,offering,nudge_4977,EVT_15257,"등하교 패턴 혹은 규칙적인 행동을 보이고, 에이닷에서 날씨를 검색한 이력이 있으며, 네이버 날씨, 케이웨더 등 날씨 관련 어플이나 웹페이지 경험이 있고, 야외에 나가기 전 날씨 정보가 필요한 고객","{""titleTextPolite"":""등굣길 흐린 날씨<br>미세먼지는 괜찮아요"",""contents"":""{{CARD_TODAY_WEATHER}}"",""description"":""등하교 패턴 혹은 규칙적인 행동을 보이고, 에이닷에서 날씨를 검색한 이력이 있으며, 네이버 날씨, 케이웨더 등 날씨 관련 어플이나 웹페이지 경험이 있고, 야외에 나가기 전 날씨 정보가 필요한 고객""}",weather_12,#학생#학기중#5시~11시#평일#등교길#미세먼지좋음#흐림
117,agentOffering,offering,nudge_5043,EVT_15182,"FLO, 멜론, 스포티파이 등 음악 관련 어플이나 웹페이지 경험이 있고, 음악, 공연, 노래와 관련된 전화 내역이 있으며, tmap에서 해당 관련 시설을 찾은 적이 있고, tdeal에서 스피커, 턴테이블 등 음향 기기에 관심이 있으며, 에이닷에서 뮤직 기능을 사용한 적 있고, 선호하는 음악 스타일이 있는 고객","{""titleTextPolite"":""추천곡 모음!<br>당신이 좋아할 만한 테마의 곡을 모아봤어요!"",""contents"":""{{CARD_RECOMMEND_MUSIC}}"",""description"":""FLO, 멜론, 스포티파이 등 음악 관련 어플이나 웹페이지 경험이 있고, 음악, 공연, 노래와 관련된 전화 내역이 있으며, tmap에서 해당 관련 시설을 찾은 적이 있고, tdeal에서 스피커, 턴테이블 등 음향 기기에 관심이 있으며, 에이닷에서 뮤직 기능을 사용한 적 있고, 선호하는 음악 스타일이 있는 고객""}",music_71,"#뮤직#추천테마음악#오후,심야"
118,agentOffering,offering,nudge_4954,EVT_15220,"여행지에 있고, 에이닷에서 음식점/카페 검색 이력이 있으며, 음식점/카페 관련 웹 검색을 했고, 에이닷 혼잡도 기록이 있으며, 근처 음식점/카페가 궁금할 것 같은 고객","{""titleTextPolite"":""점심 식사 후 힐링 시간<br>당신의 기분을 높여줄<br>카페 찾아왔어요"",""contents"":""{{CARD_RECOMMEND_RESTAURANT_02}}"",""description"":""여행지에 있고, 에이닷에서 음식점/카페 검색 이력이 있으며, 음식점/카페 관련 웹 검색을 했고, 에이닷 혼잡도 기록이 있으며, 근처 음식점/카페가 궁금할 것 같은 고객""}",restaurant_2,#직장인#평일#카페추천
119,agentOffering,offering,nudge_4997,EVT_15277,"에이닷 내에서 뉴스 관련 청취 및 시청 이력이 있고, 네이버 뉴스, 연합뉴스, 조선일보 등 뉴스 관련 어플과 웹페이지 경험이 있는 고객","{""titleTextPolite"":""나만의 맞춤 뉴스<br>흥미진진한 소식과 다양한<br>정보가 기다리고 있어요"",""contents"":""{{CARD_NEWS_HEADLINE}}"",""description"":""에이닷 내에서 뉴스 관련 청취 및 시청 이력이 있고, 네이버 뉴스, 연합뉴스, 조선일보 등 뉴스 관련 어플과 웹페이지 경험이 있는 고객""}",news_10,"#뉴스#개인화뉴스#오전,오후"
120,agentOffering,offering,nudge_4984,EVT_15267,"에이닷에서 비가 오는지 검색한 이력이 있으며, 네이버 날씨, 케이웨더 등 날씨 관련 어플이나 웹페이지 경험이 있고, 야외에 나가기 전 날씨 정보가 필요한 고객","{""titleTextPolite"":""오늘은 비 내리는 날<br>실내에서 편하게 쉬어요"",""contents"":""{{CARD_HOURLY_WEATHER}}"",""description"":""에이닷에서 비가 오는지 검색한 이력이 있으며, 네이버 날씨, 케이웨더 등 날씨 관련 어플이나 웹페이지 경험이 있고, 야외에 나가기 전 날씨 정보가 필요한 고객""}",weather_15,"#비오는 날 #직장인, 학생 #주말"
121,agentOffering,offering,nudge_5040,EVT_15307,"FLO, 멜론, 스포티파이 등 음악 관련 어플이나 웹페이지 경험이 있고, 음악, 공연, 노래와 관련된 전화내역이 있으며, tmap에서 해당 관련 시설을 찾은 적이 있고, tdeal에서 스피커, 턴테이블 등 음향 기기에 관심이 있으며, 에이닷에서 뮤직 기능을 사용한 적 있고, 선호하는 아티스트가 있는 고객","{""titleTextPolite"":""귀성길을 즐겁게<br>{{ADOT_USER_NAME+이/가}} 좋아할<br>음악을 준비해 봤어요"",""contents"":""{{CARD_NEW_RELEASE_SONG}}"",""description"":""FLO, 멜론, 스포티파이 등 음악 관련 어플이나 웹페이지 경험이 있고, 음악, 공연, 노래와 관련된 전화내역이 있으며, tmap에서 해당 관련 시설을 찾은 적이 있고, tdeal에서 스피커, 턴테이블 등 음향 기기에 관심이 있으며, 에이닷에서 뮤직 기능을 사용한 적 있고, 선호하는 아티스트가 있는 고객""}",music_77,#뮤직#내취향#아티스트신곡#주중
122,agentOffering,offering,nudge_4936,EVT_15129,"출퇴근 패턴 혹은 규칙적인 행동을 보이며, tmap, 카카오T, UT(우티), 카카오맵 등 지도 관련 어플을 이용하고, tmap에서 교통 편의 관련 검색을 사용했으며, navigation/경로 정보가 필요한 고객","{""titleTextPolite"":""즐거운 금요일<br>한 주 잘 보냈나요?<br>어서 집에 가서 쉬어요"",""contents"":""{{CARD_TMAP_HOME}}"",""description"":""출퇴근 패턴 혹은 규칙적인 행동을 보이며, tmap, 카카오T, UT(우티), 카카오맵 등 지도 관련 어플을 이용하고, tmap에서 교통 편의 관련 검색을 사용했으며, navigation/경로 정보가 필요한 고객""}",mobility_9,#모빌리티#모빌리티 패턴#집#14세이상#금요일
123,agentOffering,offering,nudge_5024,EVT_15166,"에이닷 내에서 뉴스 관련 청취 및 시청 이력이 있고, 네이버 뉴스, 연합뉴스, 조선일보 등 뉴스 관련 어플과 웹페이지 경험이 있으며, 에이닷 미디어에서 예능 관련 영상 시청 이력이 있는 고객","{""titleTextPolite"":""재미와 즐거움을 담은<br>똑똑한 뉴스를 확인해 보세요"",""contents"":""{{CARD_CHANNEL_YOUTUBE_LIST_운영_23}}"",""description"":""에이닷 내에서 뉴스 관련 청취 및 시청 이력이 있고, 네이버 뉴스, 연합뉴스, 조선일보 등 뉴스 관련 어플과 웹페이지 경험이 있으며, 에이닷 미디어에서 예능 관련 영상 시청 이력이 있는 고객""}",video_23,#유튜브채널 #14F #foryou
124,agentOffering,offering,nudge_5047,EVT_15186,"FLO, 멜론, 스포티파이 등 음악 관련 어플이나 웹페이지 경험이 있고, 음악, 공연, 노래와 관련된 전화 내역이 있으며, tmap에서 해당 관련 시설을 찾은 적이 있고, tdeal에서 스피커, 턴테이블 등 음향 기기에 관심이 있으며, 에이닷에서 뮤직 기능을 사용해 본 고객","{""titleTextPolite"":""오늘 같은 날<br>계절감 담은 공기 같은 음악 느껴봐요"",""contents"":""{{CARD_SEASON_RECOMMEND_MUSIC}}"",""description"":""FLO, 멜론, 스포티파이 등 음악 관련 어플이나 웹페이지 경험이 있고, 음악, 공연, 노래와 관련된 전화 내역이 있으며, tmap에서 해당 관련 시설을 찾은 적이 있고, tdeal에서 스피커, 턴테이블 등 음향 기기에 관심이 있으며, 에이닷에서 뮤직 기능을 사용해 본 고객""}",music_75,"#뮤직#시즌추천음악#오후,심야"
125,agentOffering,offering,nudge_4944,EVT_15202,"에버랜드, 롯데월드 등 테마파크 관련 통화내역 및 tmap 기록이 있으며, 롯데백화점, 신세계백화점 등 백화점 관련 통화내역 및 tmap 기록이 있고, 이마트, 롯데마트 등 대형마트 관련 통화내역 및 tmap 기록이 있으며, 주말에 자주 방문하는 장소의 혼잡도가 궁금하고, 에이닷에 혼잡도 검색 기록이 있는 고객","{""titleTextPolite"":""자주 방문하는 장소의<br>일요일 혼잡도를 알려줄게요<br>확인하고 방문하기"",""contents"":""{{CARD_FAVORITE_PLACE_CONGESTION_SUNDAY}}"",""description"":""에버랜드, 롯데월드 등 테마파크 관련 통화내역 및 tmap 기록이 있으며, 롯데백화점, 신세계백화점 등 백화점 관련 통화내역 및 tmap 기록이 있고, 이마트, 롯데마트 등 대형마트 관련 통화내역 및 tmap 기록이 있으며, 주말에 자주 방문하는 장소의 혼잡도가 궁금하고, 에이닷에 혼잡도 검색 기록이 있는 고객""}",congestion_4,#자주 방문하는 장소 #장소 혼잡도 #일요일 #INFO
126,agentOffering,offering,nudge_5023,EVT_15165,"교육/학문 관련 통화내역이 있고, tmap에서 교육기관 관련 장소를 찾은 적이 있으며, 에이닷 내에서 뉴스 관련 청취 및 시청 이력이 있고, 네이버 뉴스, 연합뉴스, 조선일보 등 뉴스 관련 어플과 웹페이지 경험이 있는 고객","{""titleTextPolite"":""지식과 경험을 나누는<br>15분 강연 스토리로<br>아이디어를 키워보세요"",""contents"":""{{CARD_CHANNEL_YOUTUBE_LIST_운영_22}}"",""description"":""교육/학문 관련 통화내역이 있고, tmap에서 교육기관 관련 장소를 찾은 적이 있으며, 에이닷 내에서 뉴스 관련 청취 및 시청 이력이 있고, 네이버 뉴스, 연합뉴스, 조선일보 등 뉴스 관련 어플과 웹페이지 경험이 있는 고객""}",video_22,#유튜브채널 #세바시 #foryou
127,agentOffering,offering,nudge_5060,EVT_15322,"T 멤버십 사용자이고, 에이닷에서 T 멤버십 혜택을 이용하며, 티월드 모바일 APP, WEB, 혹은 티월드 온라인 경험이 있는 고객","{""titleTextPolite"":""test"",""description"":""T 멤버십 사용자이고, 에이닷에서 T 멤버십 혜택을 이용하며, 티월드 모바일 APP, WEB, 혹은 티월드 온라인 경험이 있는 고객""}",tmembership_Week24,TdayWeek24
128,agentOffering,offering,nudge_4996,EVT_15149,"업비트, 삼성증권, 한국투자증권 등 주식 관련 어플이나 웹페이지 경험이 있고, 에이닷 증권에 관심 종목을 등록했으며, 모닝 증시 브리핑이 궁금한 고객","{""titleTextPolite"":""잠든 사이에 있었던<br>주식 시장 정보<br>확인해 봤어요?"",""contents"":""{{CARD_STOCK_MORNING_BRIEFING}}"",""description"":""업비트, 삼성증권, 한국투자증권 등 주식 관련 어플이나 웹페이지 경험이 있고, 에이닷 증권에 관심 종목을 등록했으며, 모닝 증시 브리핑이 궁금한 고객""}",stock_6,#증권#모닝브리핑#주중
129,agentOffering,offering,nudge_5014,EVT_15300,"에이닷 내에서 뉴스 관련 청취 및 시청 이력이 있고, 네이버 뉴스, 연합뉴스, 조선일보 등 뉴스 관련 어플과 웹페이지 경험이 있는 고객","{""titleTextPolite"":""오늘은 대한민국의 국경일<br>대한독립 운동을 기념하는<br>'삼일절'이에요"",""contents"":""{{CARD_HOURLY_WEATHER}}"",""description"":""에이닷 내에서 뉴스 관련 청취 및 시청 이력이 있고, 네이버 뉴스, 연합뉴스, 조선일보 등 뉴스 관련 어플과 웹페이지 경험이 있는 고객""}",issue_4_사회,#시의성#사회#제22대 국회 임기 시작#10시~20시
130,agentOffering,offering,nudge_4962,EVT_15236,"네이버 날씨, 케이웨더 등 날씨 관련 어플이나 웹페이지 경험이 있고, 한 주의 날씨가 궁금하며, 주의보/경보가 발효된 지역의 고객","{""titleTextPolite"":""매우 건조한 오늘<br>충분한 수분 섭취로<br>보습에 신경 써 봐요"",""contents"":""{{CARD_TODAY_WEATHER}}"",""description"":""네이버 날씨, 케이웨더 등 날씨 관련 어플이나 웹페이지 경험이 있고, 한 주의 날씨가 궁금하며, 주의보/경보가 발효된 지역의 고객""}",weather_31,#날씨#건조주의보/경보
131,agentOffering,offering,nudge_5059,EVT_15321,"T 멤버십 사용자이고, 에이닷에서 T 멤버십 혜택을 이용하며, 티월드 모바일 APP, WEB, 혹은 티월드 온라인 경험이 있는 고객","{""titleTextPolite"":""택시나 대리 운전 필요해요?<br>이번 T day Week에는 할인<br>혜택이 빵빵해요 😊🚖"",""description"":""T 멤버십 사용자이고, 에이닷에서 T 멤버십 혜택을 이용하며, 티월드 모바일 APP, WEB, 혹은 티월드 온라인 경험이 있는 고객""}",tmembership_Week23,TdayWeek23
132,agentOffering,offering,nudge_5014,EVT_15301,"에이닷 내에서 뉴스 관련 청취 및 시청 이력이 있고, 네이버 뉴스, 연합뉴스, 조선일보 등 뉴스 관련 어플과 웹페이지 경험이 있는 고객","{""titleTextPolite"":""중국으로 떠난 푸바오!<br>이젠 더이상 볼 수 없지만<br>항상 건강하길 기원해요"",""contents"":""{{CARD_KEYWORD_YOUTUBE_운영_4}}"",""description"":""에이닷 내에서 뉴스 관련 청취 및 시청 이력이 있고, 네이버 뉴스, 연합뉴스, 조선일보 등 뉴스 관련 어플과 웹페이지 경험이 있는 고객""}",issue_4_사회,#시의성#사회#제22대 국회 임기 시작#10시~20시
133,agentOffering,offering,nudge_4952,EVT_15139,"여행지에 있고, 에이닷에서 음식점/카페 검색 이력이 있으며, 음식점/카페 관련 웹 검색을 했고, 에이닷 혼잡도 기록이 있으며, 근처 음식점/카페가 궁금할 것 같은 고객","{""titleTextPolite"":""점심시간이 다가왔어요<br>주변에 숨은 음식점을<br>한 번 찾아볼까요?"",""contents"":""{{CARD_RECOMMEND_RESTAURANT_06}}"",""description"":""여행지에 있고, 에이닷에서 음식점/카페 검색 이력이 있으며, 음식점/카페 관련 웹 검색을 했고, 에이닷 혼잡도 기록이 있으며, 근처 음식점/카페가 궁금할 것 같은 고객""}",restaurant_6,#맛집추천 #일반인 #점심
134,agentOffering,offering,nudge_5039,EVT_15304,tdeal 추천 상품이 있는 고객,"{""titleTextPolite"":""T deal의 특가상품<br>오늘은 어떤 제품들이<br>기다리고 있을까요?"",""contents"":""{{CARD_TDEAL_RECOMMEND_PRODUCT}}"",""description"":""tdeal 추천 상품이 있는 고객""}",tdeal_1,#tdeal #now
135,agentOffering,offering,nudge_5070,EVT_15332,"T 멤버십 사용자이고, 에이닷에서 T 멤버십 혜택을 이용하며, 티월드 모바일 APP, WEB, 혹은 티월드 온라인 경험이 있는 고객","{""titleTextPolite"":""오늘 개봉한 영화가 있어요<br>어떤 작품인지 확인하고<br>지금 바로 예매해 봐요"",""description"":""T 멤버십 사용자이고, 에이닷에서 T 멤버십 혜택을 이용하며, 티월드 모바일 APP, WEB, 혹은 티월드 온라인 경험이 있는 고객""}",tmembership_Day33,TdayDay33#롯데시네마
136,agentOffering,offering,nudge_4955,EVT_15141,"여행지에 있고, 에이닷에서 음식점/카페 검색 이력이 있으며, 음식점/카페 관련 웹 검색을 했고, 에이닷 혼잡도 기록이 있으며, 근처 음식점/카페가 궁금할 것 같은 고객","{""titleTextPolite"":""점심 식사 후 힐링 시간<br>당신의 기분을 높여줄<br>카페를 찾아왔어요"",""contents"":""{{CARD_RECOMMEND_RESTAURANT_02}}"",""description"":""여행지에 있고, 에이닷에서 음식점/카페 검색 이력이 있으며, 음식점/카페 관련 웹 검색을 했고, 에이닷 혼잡도 기록이 있으며, 근처 음식점/카페가 궁금할 것 같은 고객""}",restaurant_9,#카페추천#주중#13~15시
137,agentOffering,offering,nudge_5003,EVT_15280,"KBS 콩, SBS 고릴라, 팟빵 등 라디오 관련 어플이나 웹페이지 경험이 있고, 에이닷 라디오에 선호 프로그램이 있으며, 라디오를 자주 듣고, 에이닷에서 라디오를 청취한 이력이 있는 고객","{""titleTextPolite"":""귀성길에 라디오 어때요?<br>{{ADOT_USER_NAME+이/가}} 즐겨 듣는<br>프로그램이 방송 중이에요"",""contents"":""{{CARD_RADIO_PROGRAM}}"",""description"":""KBS 콩, SBS 고릴라, 팟빵 등 라디오 관련 어플이나 웹페이지 경험이 있고, 에이닷 라디오에 선호 프로그램이 있으며, 라디오를 자주 듣고, 에이닷에서 라디오를 청취한 이력이 있는 고객""}",radio_20,#라디오 #선호 프로그램 #NOW
